response,rt,participant_id,ab_nominal
1,1.668,892,10.0
1,1.0371,892,0.05
0,0.9582,892,0.05
1,1.8361,892,0.05
1,1.9667,892,0.05
1,1.3654,892,0.05
0,1.3788,892,0.05
1,1.45,892,0.05
1,1.8796,892,0.05
1,0.8461,892,0.05
1,1.4097,892,0.05
1,1.5903,892,0.05
1,2.7232,892,0.05
1,1.2306,892,0.05
0,1.4895,892,0.05
1,1.5558,892,10.0
1,1.806,892,10.0
1,1.2223,892,10.0
1,2.7418,892,10.0
1,1.9889,892,10.0
1,2.9389,892,10.0
1,1.7283,892,10.0
1,1.676,892,10.0
1,2.7648,892,10.0
1,2.8145,892,10.0
1,1.1613,892,10.0
1,1.3421,892,10.0
1,2.3612,892,10.0
1,1.1075,892,10.0
1,2.4259,892,0.05
1,1.0524,892,0.05
1,2.6618,892,0.05
1,1.111,892,0.05
0,1.5194,892,0.05
1,1.0457,892,0.05
1,1.2551,892,0.05
1,2.1209,892,0.05
0,1.2456,892,0.05
1,1.0706,892,0.05
1,1.447,892,0.05
0,1.339,892,0.05
0,1.8875,892,0.05
1,0.8334,892,0.05
1,1.325,892,0.05
1,1.7582,892,10.0
0,1.7149,892,10.0
1,2.1536,892,10.0
0,1.2548,892,10.0
0,1.0214,892,10.0
1,1.1201,892,10.0
1,1.4136,892,10.0
0,1.1525,892,10.0
1,1.2393,892,10.0
1,0.7799,892,10.0
1,0.9777,892,10.0
0,0.9756,892,10.0
1,1.0472,892,10.0
1,0.7757,892,10.0
1,1.1542,892,10.0
1,1.5295,892,0.05
1,0.9546,892,0.05
1,0.9499,892,0.05
1,2.4262,892,0.05
0,1.3472,892,0.05
1,1.2956,892,0.05
1,1.7947,892,0.05
1,0.9792,892,10.0
1,1.8575,892,10.0
1,1.2192,892,10.0
1,2.3745,892,10.0
1,1.0558,892,10.0
1,1.136,892,10.0
1,2.3596,892,10.0
0,0.9818,892,0.05
1,1.3108,892,0.05
0,1.9978,892,0.05
1,0.9428,892,0.05
1,1.328,892,0.05
1,0.7766,892,0.05
1,2.2737,893,10.0
0,1.0564,893,10.0
1,2.5915,893,10.0
1,1.3444,893,10.0
1,1.5657,893,10.0
1,1.1072,893,10.0
0,0.8876,893,10.0
1,1.0091,893,10.0
1,2.1271,893,10.0
1,0.852,893,10.0
1,1.706,893,10.0
1,1.1405,893,10.0
1,0.8964,893,10.0
1,1.6605,893,10.0
1,0.8567,893,10.0
1,0.8482,893,0.05
1,1.3233,893,0.05
1,0.604,893,0.05
1,1.8389,893,0.05
1,1.1212,893,0.05
0,0.8403,893,0.05
1,1.0543,893,0.05
1,1.1282,893,0.05
0,1.1601,893,0.05
0,1.6363,893,0.05
1,0.8492,893,0.05
1,0.6924,893,0.05
1,1.4275,893,0.05
0,2.1066,893,0.05
1,1.0438,893,0.05
1,1.5091,893,0.05
0,3.0693,893,0.05
1,0.7626,893,0.05
1,2.0414,893,0.05
1,1.2475,893,0.05
1,1.5863,893,0.05
0,1.1666,893,10.0
1,0.9599,893,10.0
0,1.4591,893,10.0
1,0.6324,893,10.0
1,1.1891,893,10.0
1,0.7947,893,10.0
1,2.815,893,10.0
0,1.023,893,10.0
1,0.7721,893,0.05
0,0.8515,893,0.05
0,2.262,893,0.05
1,0.9243,893,0.05
1,0.8623,893,0.05
0,0.8415,893,0.05
0,1.7984,893,0.05
1,1.8091,893,0.05
1,2.0254,893,10.0
0,1.6495,893,10.0
1,0.7785,893,10.0
1,0.9018,893,10.0
1,0.6715,893,10.0
1,1.3556,893,0.05
1,1.8931,893,0.05
1,1.6661,893,0.05
0,0.8319,893,0.05
1,1.3135,893,0.05
1,1.5134,893,0.05
1,1.9417,893,0.05
1,1.2803,893,0.05
1,1.3046,893,10.0
1,2.4566,893,10.0
1,1.763,893,10.0
0,0.8353,893,10.0
0,1.6949,893,10.0
1,1.3459,893,10.0
1,1.4964,893,10.0
1,1.9259,893,10.0
1,2.3349,893,0.05
1,1.035,893,0.05
0,2.4683,893,0.05
1,1.2252,893,0.05
0,1.3788,893,0.05
1,1.1938,893,0.05
1,2.4523,893,0.05
1,0.8881,893,0.05
1,1.1542,893,10.0
1,1.0876,893,10.0
1,1.0859,893,10.0
1,1.1016,893,10.0
1,0.9065,893,10.0
1,2.0156,893,10.0
1,2.7254,893,10.0
0,3.1132,893,10.0
1,1.5321,894,0.05
1,1.5308,894,0.05
0,2.8993,894,0.05
1,2.0845,894,0.05
0,1.5983,894,0.05
1,1.4325,894,0.05
0,1.4992,894,0.05
1,1.2871,894,0.05
1,2.7977,894,10.0
1,2.0021,894,10.0
1,1.9813,894,10.0
0,1.5351,894,10.0
1,1.4414,894,10.0
1,1.5332,894,10.0
0,2.5899,894,10.0
1,1.175,894,10.0
0,1.9336,894,10.0
0,1.5999,894,10.0
1,1.3512,894,10.0
1,1.1532,894,10.0
1,1.0685,894,10.0
0,1.0253,894,10.0
0,1.2829,894,10.0
1,2.3749,894,0.05
0,1.6261,894,0.05
1,2.4087,894,0.05
0,1.7391,894,0.05
0,1.3649,894,0.05
1,1.1704,894,0.05
0,1.0031,894,0.05
1,0.9712,894,0.05
1,1.1885,894,0.05
0,1.0323,894,0.05
1,0.8372,894,0.05
0,1.0158,894,0.05
0,0.9402,894,0.05
1,0.8873,894,0.05
0,1.0198,894,0.05
1,0.7586,894,0.05
1,1.0314,894,10.0
0,0.7828,894,10.0
0,0.8922,894,10.0
1,1.0179,894,10.0
0,0.6649,894,10.0
0,1.765,894,10.0
1,0.7557,894,10.0
1,0.7821,894,10.0
1,1.5825,894,0.05
1,1.6718,894,0.05
1,1.5414,894,0.05
1,1.2495,894,0.05
0,1.231,894,0.05
1,1.4319,894,0.05
0,1.6323,894,0.05
1,2.5805,894,0.05
1,1.3652,894,0.05
0,1.3806,894,0.05
0,1.7042,894,0.05
1,1.4418,894,0.05
1,2.7821,894,0.05
1,1.2483,894,0.05
1,1.0475,894,0.05
1,1.0483,894,10.0
0,0.8992,894,10.0
0,1.0723,894,10.0
1,0.9212,894,10.0
1,0.8165,894,10.0
1,1.4003,894,10.0
0,1.0386,894,10.0
0,0.7825,894,10.0
1,0.959,894,10.0
1,1.1698,894,10.0
1,0.7986,894,10.0
0,0.8755,894,10.0
0,1.0981,894,10.0
0,1.3257,894,10.0
0,0.816,894,10.0
1,0.9561,894,10.0
1,2.6506,895,10.0
1,1.1669,895,10.0
1,1.7338,895,10.0
0,1.7301,895,10.0
1,1.1677,895,10.0
1,1.6004,895,10.0
1,2.0339,895,10.0
1,1.5331,895,10.0
1,1.2809,895,10.0
1,0.9027,895,10.0
0,0.9413,895,10.0
1,0.927,895,10.0
0,1.77,895,10.0
1,1.1379,895,10.0
0,1.869,895,10.0
1,1.2252,895,0.05
1,1.1159,895,0.05
0,1.401,895,0.05
0,1.2286,895,0.05
0,1.9788,895,0.05
1,1.9182,895,0.05
0,1.183,895,0.05
1,1.034,895,0.05
1,1.0669,895,0.05
1,1.3159,895,0.05
1,0.7837,895,0.05
0,1.8006,895,0.05
1,0.9839,895,0.05
0,1.4841,895,0.05
1,0.8439,895,0.05
1,1.9434,895,0.05
0,1.4312,895,0.05
0,0.9841,895,0.05
1,1.2342,895,0.05
1,1.034,895,0.05
1,1.3839,895,0.05
0,1.4134,895,0.05
0,2.3124,895,0.05
1,1.3839,895,0.05
1,1.3468,895,10.0
1,1.8397,895,10.0
1,1.3528,895,10.0
1,1.8778,895,10.0
0,2.0398,895,10.0
1,1.5836,895,10.0
0,2.1187,895,10.0
1,1.0561,895,0.05
1,1.4798,895,0.05
0,1.7966,895,0.05
1,1.3339,895,0.05
1,2.7327,895,0.05
1,1.5283,895,0.05
0,1.6617,895,0.05
1,1.4469,895,0.05
1,1.6643,895,10.0
1,1.1838,895,10.0
1,1.6783,895,10.0
0,1.5005,895,10.0
1,1.8272,895,10.0
1,1.6813,895,10.0
1,2.1173,895,10.0
1,1.9487,895,0.05
1,1.3952,895,0.05
1,1.2779,895,0.05
0,1.4268,895,0.05
1,1.7333,895,0.05
1,2.036,895,0.05
1,1.9208,895,0.05
1,1.2011,895,10.0
1,1.3507,895,10.0
1,1.2174,895,10.0
0,2.0344,895,10.0
0,1.5823,895,10.0
0,1.4505,895,10.0
0,1.1171,895,10.0
1,1.5142,895,0.05
0,1.185,895,0.05
1,1.2789,895,0.05
0,1.4949,895,0.05
1,2.1457,895,0.05
1,1.5123,895,0.05
1,2.1795,895,0.05
1,1.891,895,0.05
1,1.4172,895,10.0
0,1.4444,895,10.0
0,1.5497,895,10.0
0,2.1259,895,10.0
1,1.8842,895,10.0
1,0.8434,895,10.0
1,1.0164,895,10.0
1,2.1483,895,10.0
1,1.915,897,10.0
1,2.245,897,10.0
0,1.504,897,10.0
0,3.62,897,10.0
1,1.123,897,10.0
1,0.973,897,10.0
1,2.806,897,10.0
1,1.641,897,10.0
1,2.013,897,0.05
1,0.957,897,0.05
1,2.172,897,0.05
1,2.007,897,0.05
1,2.062,897,0.05
1,1.938,897,0.05
1,2.972,897,0.05
0,2.988,897,0.05
0,3.217,897,0.05
1,2.644,897,0.05
1,2.456,897,0.05
0,4.64,897,0.05
1,2.455,897,0.05
1,2.956,897,0.05
1,1.705,897,0.05
1,3.956,897,0.05
1,2.074,897,10.0
1,2.234,897,10.0
1,2.172,897,10.0
1,1.774,897,10.0
1,2.623,897,10.0
0,2.397,897,10.0
1,1.805,897,10.0
0,2.572,897,10.0
1,2.845,897,10.0
0,3.219,897,10.0
0,4.058,897,10.0
1,2.198,897,10.0
0,1.119,897,10.0
1,1.233,897,10.0
1,1.917,897,10.0
1,4.489,897,10.0
1,3.71,897,0.05
1,3.181,897,0.05
1,2.619,897,0.05
1,1.596,897,0.05
0,4.769,897,0.05
1,2.607,897,0.05
1,3.334,897,0.05
1,1.628,897,0.05
0,4.087,897,10.0
1,5.628,897,10.0
1,1.921,897,10.0
1,3.994,897,10.0
0,5.812,897,10.0
1,1.854,897,10.0
1,3.019,897,10.0
1,1.939,897,0.05
0,5.828,897,0.05
1,1.718,897,0.05
1,1.18,897,0.05
0,4.713,897,0.05
1,2.913,897,0.05
0,2.912,897,0.05
0,5.56,897,0.05
1,3.653,897,0.05
1,1.807,897,0.05
1,2.617,897,0.05
1,3.358,897,10.0
0,4.262,897,10.0
0,3.667,897,10.0
1,2.059,897,10.0
1,1.67,897,10.0
0,5.073,897,10.0
1,1.552,897,10.0
1,4.604,897,10.0
1,2.097,897,10.0
0,4.042,897,10.0
0,2.342,897,10.0
1,2.902,897,10.0
1,2.135,897,10.0
0,4.795,897,10.0
1,2.965,897,10.0
1,2.562,897,0.05
1,1.304,897,0.05
1,3.139,897,0.05
0,3.1447,898,10.0
0,2.7016,898,10.0
1,0.9961,898,10.0
1,2.7173,898,10.0
1,0.8678,898,10.0
1,1.1948,898,10.0
1,1.279,898,10.0
1,1.62,898,0.05
0,1.0371,898,0.05
1,2.4836,898,0.05
1,1.4971,898,0.05
1,0.9626,898,0.05
1,1.3234,898,0.05
0,1.1113,898,0.05
1,0.8911,898,10.0
1,1.7885,898,10.0
0,2.0458,898,10.0
1,1.5113,898,10.0
0,1.2386,898,10.0
0,1.2474,898,10.0
1,3.2688,898,10.0
1,1.0296,898,10.0
1,1.5501,898,0.05
1,1.1348,898,0.05
1,1.0234,898,0.05
1,1.2134,898,0.05
1,1.2772,898,0.05
0,3.3319,898,0.05
0,1.3694,898,0.05
1,1.0354,898,0.05
0,1.9575,898,0.05
1,1.8855,898,0.05
1,1.5213,898,0.05
1,1.0273,898,0.05
0,1.3498,898,0.05
0,2.585,898,0.05
0,1.5597,898,0.05
1,2.9243,898,0.05
0,1.9469,898,0.05
0,1.1272,898,0.05
0,1.1266,898,0.05
1,0.8427,898,0.05
0,1.5049,898,0.05
1,0.8429,898,0.05
1,1.8256,898,0.05
1,3.412,898,0.05
1,2.384,898,10.0
0,1.2985,898,10.0
1,0.9993,898,10.0
0,1.9271,898,10.0
1,1.784,898,10.0
1,1.6909,898,10.0
1,1.4936,898,10.0
0,2.4486,898,10.0
1,1.3612,898,0.05
1,0.7928,898,0.05
1,1.5485,898,0.05
1,2.2981,898,0.05
0,2.4265,898,0.05
0,2.519,899,0.05
1,2.3321,899,0.05
0,1.0683,899,0.05
1,1.1796,899,0.05
1,1.6036,899,0.05
1,2.107,899,0.05
0,2.1422,899,0.05
1,1.8387,899,10.0
1,3.813,899,10.0
1,1.5168,899,10.0
1,1.0878,899,10.0
1,2.4285,899,10.0
1,1.5335,899,10.0
1,1.0552,899,10.0
1,1.123,899,10.0
1,1.4455,899,0.05
1,0.953,899,0.05
1,1.0237,899,0.05
1,1.4297,899,0.05
0,2.2864,899,0.05
1,0.9659,899,0.05
1,1.0508,899,0.05
1,0.8466,899,0.05
1,1.2696,899,10.0
1,0.752,899,10.0
1,0.7804,899,10.0
1,0.7769,899,10.0
1,1.0075,899,10.0
1,0.9973,899,10.0
1,0.8436,899,10.0
0,1.1549,899,10.0
1,1.2346,899,10.0
0,3.1894,899,10.0
0,3.056,899,10.0
1,2.4412,899,10.0
1,1.3897,899,10.0
1,3.799,899,10.0
0,2.8623,899,10.0
1,3.4403,899,10.0
1,1.2511,899,10.0
1,3.0245,899,10.0
1,2.9997,899,10.0
0,3.395,899,10.0
1,1.9247,899,10.0
1,1.795,899,0.05
1,0.9666,899,0.05
1,2.2966,899,0.05
1,1.5322,899,0.05
1,2.7161,899,0.05
1,2.9419,899,0.05
1,3.3326,899,0.05
1,1.0471,899,0.05
1,1.3649,899,0.05
1,0.9674,899,0.05
0,2.0681,899,0.05
1,1.5504,899,0.05
1,2.937,899,10.0
1,2.5232,899,10.0
0,2.2895,899,10.0
1,1.9101,899,10.0
0,3.1698,899,10.0
0,1.1959,899,10.0
1,3.2906,899,10.0
0,2.5595,899,10.0
0,1.5698,899,0.05
0,3.1043,899,0.05
0,1.9482,899,0.05
0,1.5137,899,0.05
1,1.1398,899,0.05
1,1.4981,899,0.05
1,1.4757,899,0.05
1,1.2705,899,0.05
1,1.3457,899,0.05
1,1.7682,899,0.05
1,1.536,899,0.05
0,4.6647,900,0.05
1,3.6919,900,0.05
1,4.2061,900,0.05
0,4.3627,900,0.05
1,5.4006,900,0.05
1,4.7028,900,0.05
1,2.0568,900,0.05
1,2.7267,900,0.05
1,3.8979,900,10.0
1,3.4189,900,10.0
1,2.8115,900,10.0
0,6.0434,900,10.0
1,6.7545,900,10.0
0,4.0829,900,10.0
0,5.1548,900,10.0
1,2.6521,900,10.0
0,3.7549,900,0.05
1,1.7535,900,0.05
1,2.2787,900,0.05
1,3.5642,900,0.05
1,1.7647,900,0.05
1,1.7123,900,0.05
1,2.1015,900,0.05
1,4.0808,900,10.0
1,2.6773,900,10.0
1,3.1873,900,10.0
1,2.0845,900,0.05
1,2.5594,900,0.05
1,1.8824,900,0.05
1,2.1565,900,0.05
0,3.9594,900,0.05
1,3.4674,900,0.05
1,1.784,900,0.05
1,2.3514,900,0.05
1,3.0689,900,0.05
1,1.7036,900,0.05
0,1.3708,900,0.05
1,2.8201,900,0.05
1,1.359,900,0.05
1,3.5304,900,0.05
1,2.0835,900,0.05
0,2.9228,900,0.05
0,2.7011,900,10.0
1,2.3748,900,10.0
1,2.2933,900,10.0
1,2.8315,900,10.0
1,1.7777,900,10.0
1,2.5092,900,0.05
1,0.6476,900,0.05
1,0.3463,900,0.05
1,0.7015,900,0.05
1,0.7442,900,0.05
1,0.3434,900,0.05
1,0.2949,900,0.05
0,0.2769,900,0.05
0,1.6868,900,10.0
1,0.5179,900,10.0
0,0.3511,900,10.0
0,0.3007,900,10.0
1,0.3194,900,10.0
0,0.2834,900,10.0
0,0.2676,900,10.0
0,0.5013,900,10.0
0,0.7593,900,10.0
0,0.5692,900,10.0
1,0.2457,900,10.0
1,0.2788,900,10.0
0,0.5259,900,10.0
1,0.3141,900,10.0
1,0.3166,900,10.0
0,0.259,900,10.0
1,0.4892,900,0.05
0,0.2739,900,0.05
1,0.2644,900,0.05
0,0.2784,900,0.05
1,0.5585,900,0.05
0,0.2944,900,0.05
0,0.2909,900,0.05
1,1.0519,900,0.05
0,1.76,902,0.05
1,2.685,902,0.05
1,1.963,902,0.05
0,3.316,902,0.05
1,1.536,902,0.05
0,2.264,902,10.0
1,1.352,902,10.0
1,1.542,902,10.0
0,1.671,902,10.0
1,1.666,902,10.0
0,1.279,902,10.0
0,1.62,902,10.0
1,1.514,902,10.0
1,2.117,902,10.0
1,3.835,902,10.0
1,2.219,902,10.0
0,3.294,902,0.05
1,2.807,902,0.05
1,0.992,902,0.05
1,2.698,902,0.05
1,2.119,902,0.05
1,1.964,902,0.05
0,1.993,902,0.05
1,1.517,902,0.05
1,2.143,902,0.05
1,4.084,902,0.05
1,1.276,902,0.05
1,1.317,902,0.05
1,3.45,902,0.05
0,2.389,902,0.05
0,2.814,902,0.05
1,1.207,902,0.05
1,2.408,902,0.05
1,1.103,902,0.05
1,1.241,902,10.0
1,1.446,902,10.0
1,2.615,902,10.0
1,1.249,902,10.0
0,2.3,902,10.0
0,1.323,902,10.0
0,1.183,902,10.0
0,0.961,902,10.0
1,1.426,902,10.0
1,1.135,902,10.0
0,0.91,902,0.05
0,0.708,902,0.05
0,0.642,902,0.05
1,1.251,902,0.05
0,1.574,902,0.05
1,1.238,902,0.05
1,1.197,902,0.05
1,1.193,902,0.05
1,0.974,902,0.05
1,1.193,902,0.05
1,0.883,902,0.05
1,2.503,902,0.05
1,1.208,902,0.05
0,1.705,902,0.05
1,2.494,902,0.05
0,1.245,902,0.05
0,1.37,902,10.0
1,2.511,902,10.0
0,1.914,902,10.0
0,0.997,902,10.0
1,1.39,902,10.0
1,1.305,902,10.0
1,1.507,902,10.0
1,1.245,902,10.0
1,1.492,903,10.0
0,3.093,903,10.0
1,2.322,903,10.0
1,1.569,903,10.0
1,1.147,903,10.0
1,1.433,903,10.0
1,1.459,903,10.0
0,1.355,903,0.05
0,0.731,903,0.05
1,0.946,903,0.05
1,0.638,903,0.05
1,1.286,903,0.05
1,1.142,903,0.05
0,0.925,903,0.05
1,0.803,903,0.05
1,0.964,903,10.0
1,1.2,903,10.0
1,1.109,903,10.0
1,1.759,903,10.0
0,0.862,903,10.0
1,0.87,903,10.0
1,0.922,903,10.0
1,1.317,903,0.05
1,1.067,903,0.05
0,0.8,903,0.05
1,1.023,903,0.05
1,1.097,903,0.05
1,2.934,903,0.05
1,1.088,903,0.05
1,1.136,903,0.05
1,1.562,903,0.05
1,1.305,903,0.05
0,2.774,903,0.05
1,1.731,903,0.05
1,2.268,903,0.05
0,3.331,903,0.05
1,1.463,903,0.05
1,3.477,903,0.05
1,2.38,903,10.0
1,2.305,903,10.0
1,2.149,903,10.0
1,2.403,903,10.0
1,1.448,903,10.0
1,1.571,903,10.0
1,1.118,903,10.0
1,1.364,903,10.0
0,2.406,903,10.0
0,1.777,903,10.0
0,3.42,903,10.0
1,1.127,903,10.0
1,1.134,903,10.0
0,1.917,903,0.05
0,1.709,903,0.05
1,2.014,903,0.05
1,1.431,903,0.05
1,3.287,903,0.05
1,2.363,903,0.05
0,1.448,903,0.05
0,1.813,903,0.05
1,2.311,903,10.0
1,1.283,903,10.0
1,2.599,903,10.0
1,1.032,903,10.0
0,2.585,903,10.0
1,1.935,903,10.0
1,1.68,903,10.0
0,1.275,903,10.0
1,1.681,903,10.0
0,1.348,903,10.0
1,2.24,903,10.0
1,1.855,903,10.0
0,2.197,903,10.0
1,1.431,903,10.0
1,3.43,903,10.0
1,1.152,903,0.05
1,0.901,903,0.05
0,1.206,903,0.05
1,1.551,903,0.05
1,2.298,903,0.05
1,1.055,903,0.05
1,1.537,903,0.05
1,1.223,903,0.05
1,2.158,906,0.05
0,2.515,906,0.05
1,2.545,906,0.05
1,3.866,906,0.05
1,1.775,906,0.05
1,1.521,906,0.05
1,2.094,906,0.05
0,3.512,906,0.05
1,1.772,906,10.0
1,1.644,906,10.0
0,3.223,906,10.0
1,3.203,906,10.0
1,2.006,906,10.0
1,3.869,906,10.0
1,2.604,906,0.05
0,4.144,906,0.05
0,1.46,906,0.05
1,1.934,906,0.05
0,1.612,906,0.05
1,3.15,906,0.05
1,1.921,906,0.05
1,2.371,906,0.05
1,2.422,906,10.0
0,3.666,906,10.0
0,4.029,906,10.0
0,4.8,906,10.0
0,2.209,906,10.0
1,1.844,906,10.0
1,2.5,906,10.0
1,2.774,906,10.0
1,2.685,906,0.05
1,2.467,906,0.05
1,2.399,906,0.05
1,3.732,906,0.05
1,3.556,906,0.05
1,4.232,906,0.05
1,5.51,906,0.05
1,3.872,906,0.05
1,2.87,906,10.0
1,4.896,906,10.0
1,2.05,906,10.0
1,2.441,906,10.0
1,2.181,906,10.0
1,1.491,906,0.05
1,5.025,906,0.05
1,5.05,906,0.05
1,3.017,906,0.05
1,2.029,906,0.05
1,3.021,906,0.05
1,4.015,906,10.0
1,3.124,906,10.0
1,2.103,906,10.0
1,2.031,906,10.0
1,2.228,906,10.0
1,1.45,906,0.05
1,2.401,906,0.05
1,1.853,906,0.05
1,2.217,906,0.05
1,3.169,906,0.05
1,2.095,906,0.05
1,4.324,906,0.05
1,2.629,906,0.05
1,5.176,906,0.05
1,1.977,906,0.05
1,2.494,906,0.05
1,2.783,906,0.05
1,2.678,906,0.05
1,5.107,906,0.05
1,2.7,906,0.05
1,2.202,906,0.05
0,3.295,906,10.0
0,3.651,906,10.0
1,2.426,906,10.0
1,1.916,906,10.0
1,2.021,906,10.0
1,2.252,906,10.0
1,2.459,906,10.0
1,4.653,906,10.0
1,2.231,906,10.0
1,1.784,906,10.0
1,1.94,906,10.0
1,1.7705,907,10.0
0,4.3793,907,10.0
1,1.2653,907,10.0
0,3.7456,907,10.0
1,1.3054,907,10.0
0,3.4654,907,10.0
1,1.0158,907,10.0
1,1.3734,907,10.0
0,2.1908,907,10.0
1,1.8962,907,10.0
0,3.1122,907,10.0
1,1.1922,907,10.0
1,3.3282,907,10.0
1,1.5428,907,10.0
0,1.0521,907,10.0
1,3.2047,907,10.0
1,2.7744,907,0.05
0,3.0402,907,0.05
1,1.9089,907,0.05
1,1.182,907,0.05
1,1.1409,907,0.05
1,1.2392,907,0.05
0,3.3502,907,0.05
0,3.4286,907,0.05
1,0.9065,907,0.05
1,3.5032,907,0.05
1,2.5971,907,0.05
1,0.9804,907,0.05
1,1.1345,907,0.05
0,2.5762,907,0.05
0,3.7053,907,0.05
1,1.2038,907,0.05
0,2.6716,907,10.0
1,2.5609,907,10.0
0,1.302,907,10.0
1,2.5231,907,10.0
1,2.154,907,10.0
1,1.665,907,10.0
0,4.3027,907,10.0
1,1.24,907,10.0
1,3.0581,907,10.0
1,1.4329,907,10.0
0,6.3019,907,10.0
1,1.2573,907,10.0
1,5.4177,907,10.0
1,2.0537,907,10.0
1,0.9995,907,10.0
1,6.5298,907,10.0
1,2.9139,907,0.05
1,1.3815,907,0.05
0,5.1449,907,0.05
1,3.3365,907,0.05
1,1.0556,907,0.05
1,5.5873,907,0.05
1,2.7615,907,0.05
1,1.2059,907,0.05
1,1.9987,907,0.05
1,2.6709,907,0.05
1,5.2033,907,0.05
0,2.2841,907,0.05
1,3.7491,907,0.05
0,3.8309,907,0.05
1,1.5232,907,0.05
1,5.1492,907,0.05
1,3.099,907,10.0
1,2.9262,907,10.0
1,3.376,907,10.0
0,5.2902,907,10.0
1,2.8679,907,10.0
0,1.8975,907,10.0
1,1.4396,907,10.0
0,3.1456,907,10.0
1,0.9796,907,0.05
1,2.1919,907,0.05
1,3.6231,907,0.05
1,1.6584,907,0.05
1,5.9195,907,0.05
1,1.8796,907,0.05
1,3.2499,907,0.05
0,6.306,907,0.05
1,2.103,910,0.05
1,2.239,910,0.05
1,2.848,910,0.05
0,3.521,910,0.05
0,2.371,910,0.05
0,1.626,910,0.05
0,2.151,910,0.05
1,2.151,910,0.05
1,1.939,910,10.0
0,2.0,910,10.0
1,1.582,910,10.0
1,3.404,910,10.0
1,1.982,910,10.0
1,2.872,910,10.0
1,1.431,910,10.0
0,3.525,910,10.0
0,3.214,910,10.0
1,1.342,910,10.0
1,3.158,910,10.0
1,1.43,910,10.0
0,3.026,910,10.0
1,1.308,910,10.0
1,1.56,910,10.0
0,3.816,910,10.0
1,2.105,910,0.05
1,3.433,910,0.05
1,1.885,910,0.05
0,3.146,910,0.05
0,3.339,910,0.05
0,3.604,910,0.05
1,2.197,910,0.05
1,1.573,910,0.05
1,2.501,910,0.05
1,2.581,910,0.05
1,3.423,910,0.05
1,3.501,910,0.05
1,2.102,910,0.05
0,4.82,910,0.05
1,2.602,910,0.05
1,3.222,910,0.05
1,4.044,910,0.05
0,5.358,910,0.05
1,1.891,910,0.05
1,2.058,910,0.05
1,2.461,910,0.05
1,3.818,910,10.0
0,4.691,910,10.0
1,3.296,910,10.0
1,2.572,910,10.0
1,2.566,910,10.0
1,2.776,910,10.0
1,2.685,910,10.0
1,4.64,910,10.0
0,4.91,910,10.0
1,3.766,910,10.0
0,3.157,910,10.0
1,5.595,910,10.0
0,5.152,910,10.0
1,2.899,910,10.0
0,4.859,910,0.05
0,6.19,910,0.05
0,3.502,910,0.05
1,2.322,910,0.05
1,3.487,910,0.05
0,2.883,910,0.05
1,2.688,910,0.05
1,3.749,910,0.05
1,1.9,910,10.0
0,3.331,910,10.0
0,3.897,910,10.0
1,2.95,910,10.0
0,2.705,910,10.0
1,4.85,910,10.0
0,3.265,910,10.0
1,4.146,910,10.0
1,4.293,910,10.0
0,3.76,910,10.0
1,4.24,910,10.0
1,2.965,910,10.0
1,4.234,910,10.0
1,1.813,910,10.0
1,2.238,910,10.0
0,3.112,910,10.0
1,2.4355,911,0.05
1,9.8707,911,0.05
1,6.2958,911,0.05
1,5.8856,911,0.05
0,3.2707,911,0.05
0,2.1547,911,0.05
0,5.937,911,10.0
1,2.3759,911,10.0
1,6.0861,911,10.0
0,8.8598,911,0.05
1,1.1924,911,0.05
1,6.9516,911,0.05
1,6.3638,911,0.05
1,4.3382,911,0.05
0,3.0335,911,0.05
1,3.0432,911,10.0
1,2.0244,911,10.0
1,5.5598,911,10.0
1,4.1229,911,10.0
1,2.4517,911,10.0
1,1.0346,911,10.0
0,3.4043,911,0.05
1,9.1575,911,0.05
1,1.2891,911,0.05
1,0.7415,911,0.05
1,0.7913,911,0.05
1,1.8798,911,0.05
1,1.4462,911,0.05
1,1.438,911,0.05
0,4.1118,911,0.05
1,3.6266,911,0.05
1,1.05,911,0.05
1,2.4715,911,0.05
1,3.6415,911,10.0
1,1.2014,911,10.0
1,4.675,911,10.0
1,2.1365,911,10.0
1,2.2348,911,10.0
0,1.0104,911,0.05
1,4.1489,911,0.05
1,1.3832,911,0.05
1,1.3668,911,0.05
1,1.0223,911,0.05
1,1.4384,911,0.05
0,3.6887,911,0.05
1,0.9399,911,0.05
0,2.3287,911,0.05
1,2.0203,911,0.05
1,1.0046,911,0.05
1,5.8389,911,0.05
0,1.2887,911,0.05
1,1.296,911,0.05
1,1.1881,911,0.05
0,2.1559,911,0.05
0,1.3768,911,10.0
1,1.2922,911,10.0
0,1.989,911,10.0
1,1.6056,911,10.0
1,2.5514,911,10.0
1,1.0555,911,10.0
1,3.8804,911,10.0
1,0.9548,911,10.0
1,1.6362,912,0.05
0,1.4012,912,0.05
1,2.8448,912,0.05
1,1.7321,912,0.05
0,1.2862,912,0.05
1,2.1654,912,0.05
1,0.9894,912,0.05
1,3.2101,912,0.05
1,1.6791,912,0.05
1,1.8386,912,0.05
0,2.078,912,0.05
0,2.7647,912,0.05
0,1.3011,912,0.05
1,2.0187,912,0.05
1,2.7417,912,0.05
1,1.1017,912,0.05
1,1.7097,912,10.0
0,1.3339,912,10.0
0,1.1906,912,10.0
0,1.2537,912,10.0
1,1.0612,912,10.0
